    3.367650     2.291628     1.942822     0.583542    -0.955309     2.751887     1.067606     0.792009     2.245012     1.301169     3.063386     1.977556     1.940280     0.295654     0.939159     3.266320     3.410906     4.276431     5.560906     5.568424     5.383903     4.470583     3.602333     4.961743     9.197843     4.495401     5.244536     5.139249     3.880395     4.477773
    4.027623     3.599869     3.626169     3.617650     3.552322     3.018928     2.911330     3.520753     4.900229     5.728246     4.789209     4.000457     3.324392     3.785730     3.380176     2.834914     1.777970     4.046021     3.666417     4.598884     4.796322     2.549875     2.857514     4.865046     3.533234     2.570790     4.843927     3.607187     3.780661     4.059524
   -0.295682     0.711154     1.183248     0.468783     2.632171     1.550808    -0.636753     1.374733    -1.245186    -0.583899     1.845617    -0.943992     1.769964     0.381805    -0.572238     2.461160     2.747438     3.923369     0.318225     1.581885     2.963051     0.472534     0.008717     0.605476     2.987541     2.553307     1.389013     1.199219     2.461502    -0.498200
   -0.474360     1.915043    -0.669762    -0.748712    -0.249272     0.933336     1.169351     1.474115     0.920732     0.161826     1.700665     1.720633     2.164894     1.092485     2.689128     2.882731     1.712093     0.294037     0.389783     0.336937     1.017884     1.476565     1.511773     1.440346    -1.262775    -0.039948    -0.405310    -0.665833    -1.961805    -0.758556
    2.113722     2.458344    -0.104229    -0.101973     0.340367     0.303064    -1.258408    -1.475894    -1.292596     0.564640    -0.753414    -0.557044     3.083603     1.865645     4.050587     2.761654     2.917218     2.773699     2.937599     2.927236     4.246652     5.105400     2.692647     2.458224     2.893764     4.388467     2.356328     0.980805     0.656837     1.817451
    2.520256     2.025166     2.947460     1.373106     2.936739     2.294653     1.078723     3.100591     3.137715     2.102436     0.436938     0.608446     0.849101     0.652685     1.877315     6.942613     6.485325     5.383235     5.074943     2.686863     4.166143     3.154896     4.248088     4.367948     3.901714     2.565330     4.076759     3.043222     6.706052     3.415616
    5.451647     4.317198     3.131158     2.621154     1.785360     2.520486     0.947214     1.625351     2.854381     4.402076     4.473929     4.601802     4.386781     6.205991     4.482692     1.328311     0.774196     0.847883     1.425822     2.970427     0.561857     1.376281     3.185157     2.584592     1.489822    -0.992926     1.483086     1.699026     0.773877     2.205656
    4.065279     2.314571     3.667835     3.590891     2.220316     0.612622     1.210291    -0.760295     1.471342     2.576535     3.979502     1.823913     3.738325     2.260311     1.464455     0.614322     1.853809     0.783097     2.129262     1.315535     1.621803     2.740918     2.973766     3.594733     1.033067     1.851418    -0.677213     0.744366     1.963215     1.493958
    2.432769     0.055527     0.969612     1.580717    -0.161311     1.630139     3.389553     4.006752     3.060548     2.386652     3.086538     4.976033     1.234741     3.693456     2.716782     2.317826     1.680838     0.540425     1.017588    -0.451798     1.701423    -0.023689     1.289158    -1.448010     2.139109     2.742926     1.257837     0.899473     0.220146     2.473252
    6.988303     3.886008     5.569837     6.674536     5.045541     5.892396     4.113045     4.276643     5.998950     5.966925     4.563065     5.031182     4.497047     5.510152     4.192061     1.727472     2.037018     1.311903     1.910412     0.595232     1.096230     1.110380     1.786508     2.745912     1.916610     4.156609     3.216347     1.177419     4.162802     2.231744
    5.485427     4.258492     4.196415     2.616125     5.392738     4.465680     3.461793     3.478699     4.350222     2.352784     4.231627     1.772181     1.344210     1.466473     1.674995     4.443343     2.643205     4.036166     1.645175     0.762546     2.282082     3.005348     1.559821     1.674137     3.907328     5.636817     2.875638     4.212140     1.595721     3.227785
    2.596118    -0.932734     3.255268     4.907777     4.636410     5.549854     2.421640     1.695566     2.036665     3.323401     3.244297     4.492930     3.719541     5.119967     4.643479     0.358774     0.828685     3.578459     0.995746     1.725157     0.935387     2.250904     2.613558     2.056985     0.572231    -1.287957     0.363637    -2.220207    -2.609524    -0.754793
   -0.474518    -2.323973    -0.012549    -0.974481     3.448332     0.672125     1.503377    -0.385658    -0.229748    -1.040720    -0.359212     2.103975    -1.739012     2.390966    -0.369967     3.123108     2.289120     4.167481     1.940480     2.476494     2.654166     2.140352     2.175074     4.198174     4.633736     4.539314     3.885479     4.912178     4.178212     4.699303
   -0.214308     0.577108     2.097730     1.110802     0.067336    -0.089067     3.229481     1.889763     1.534244     2.402182     3.896585     3.811315     3.816072     3.952426     5.397262     2.529973     0.377857     1.459014     2.705737     0.236747     3.666984     2.667241     2.604953     2.650420     0.575542     1.187609     1.040111     0.942299     0.537936     2.349429
    4.292770     3.314441     4.938384     2.755400     2.951124     5.732927     1.570801    -0.225220     1.069872     1.220749    -0.687553    -0.891092     3.054266     2.888963     2.886978     1.241347     1.516360     1.976071     0.304760     0.765325    -0.317962     3.569527    -0.101054     1.702606     1.640412     2.366526     1.350881     0.859015     1.579168     1.395946
    1.542697     3.323604     1.786630     4.620537     4.064429     3.626075     3.403501     1.627710     2.769575     4.348419     4.686525     2.850314     2.200305     2.888757     0.883526     1.765780     1.122984     0.929691     0.581755     0.626769     2.750935     1.234326     0.642364     3.323616     1.454292     1.081427    -0.479110     1.844849     4.898415     4.867011
    4.201328     4.009550     4.189025     4.460183     4.772591     3.828260     5.326234     4.051841     4.613461     2.104969     1.059373     2.212626     2.341695    -0.148022     0.808866     3.148007     2.433514     4.299670     3.765030     2.249041     4.089683     0.962852     0.884672     4.588563     6.193352     2.757983     2.440940     3.938822     3.049658     3.905025
    1.613241     0.284253     1.779446    -0.753015     0.095193    -0.893205     3.392413     2.652094     0.543415     4.023887     1.848266     2.823777     2.892866     2.315564     4.285882     3.041899     3.204478     3.173441     4.629868     2.045804     5.336354     0.256781     2.771936     2.299324     2.746058     0.787725    -0.835020     0.174765     0.582531    -0.110591
    2.556572    -0.176929     0.752379     2.207239     2.361076     0.683006     1.197029     2.195351     0.204322     0.229546     0.093216     0.005279     0.019283    -0.847994     0.828857     2.432261     5.000229     4.056397     1.536445     3.702495     1.335137     2.595040     2.969391     0.259472     1.214820     3.238301     0.908907     3.297649     4.773861     3.306355
    2.546126     2.108513     4.433823     2.618053     3.106602     1.796602     3.924441     2.102374     2.680425     2.508122     0.915599     4.401517     1.552798     1.510500     1.147095     0.699994     0.547223     1.320052     2.270195     1.563159     1.593703     1.152596     2.633220     2.899976    -0.965993    -1.026253     1.560949     0.394634     2.306114     1.300368
    4.002176     5.366481     4.382278     2.699217     4.090104     5.249010     3.988830     4.388270     3.379112     3.138403     4.710418     5.013819     2.535750     1.568887     0.596269     0.540141    -0.364686    -0.384567     1.928100     1.814809     1.885813     3.786595     2.661471     3.531919     1.346787     4.017767     3.455923     1.949062     0.678054     1.069090
    1.337663     1.706807     1.482339     2.859014     3.649858     3.984265     1.611996     1.034264     1.180498     3.930734     2.701986     3.684126     0.708884     0.411124     1.866441     1.154682     3.439935     1.592625    -0.106600     0.417008     2.330304     0.734218     2.106799     2.897150    -0.229584     0.851037    -1.614395     1.902844     2.207524     0.705642
    0.883210     1.306050     1.921518     2.244340     0.650337     2.940092     3.204754     4.204619     4.277699     2.429086     1.699193     3.877757     4.350439     0.747952     1.836287     2.329834     1.220199     2.984616     4.131781     2.701267     3.369632     4.771973     3.812167     4.731976     1.889682     3.603906     2.589297     2.558991     3.373862     2.886652
    0.125410     0.409987     2.351207     2.687135     1.635347     2.286320    -0.180556     2.368700     0.941602     0.253387    -1.752585    -1.098920     1.810498     1.700630     2.020446     2.443345     2.841177     3.058621    -0.232748    -1.003424    -0.265420     0.442488    -1.094854    -2.541674     2.518854     3.745887     3.959830     3.747507     3.533468     4.183804
    3.503792     2.701009     2.290133     3.322143     2.419678     4.271146     5.314939     4.921942     4.638283     5.867179     5.141941     3.670632     3.958951     1.636134     2.376849     0.963308     2.371490     3.200270    -0.501049    -0.753545    -0.917012    -0.985320    -0.997697     1.039694     0.642061     0.359917     0.888754     0.482115     1.413110     0.606636
   -1.138852     1.055164     1.047993     0.452254     0.415241     0.276566     0.192418     0.633645     1.394671     0.788815    -1.973663     0.243405    -2.772116    -2.299797    -2.477052     2.057061     0.269882     2.344050     2.792511     2.244135    -0.040297     1.518169     4.248389     2.617223    -0.353438     2.833018     0.398751     2.903672     2.755696     0.648033
    1.616047     2.668068     4.515442     5.777312     6.078213     4.475904     3.351662     5.215859     2.879753     2.604894     1.602306     4.046930     4.333587     4.427739     2.509522     3.855303     1.889786     0.844512     4.290662     0.433226     2.011217     2.788577     3.024495     3.802853     3.582936     3.098095     2.640269     1.864218     1.397677     1.771858
    1.851542     1.867864     2.400411     1.990428     3.259417     1.962118     0.716020    -0.105730     1.051174     1.537337     3.768537     1.345647     1.602813     0.774539     1.895032     0.951027     2.058278     1.999505     0.328587     0.182570     0.016624    -0.143539    -0.190766     0.485886    -0.189491    -1.082349     1.467866     1.399934     4.761125     2.024339
   -0.861243    -1.227137    -0.846731     1.655155     1.457893     2.403694     2.493937     2.013378     1.029425     1.632690     3.120404     3.280651     2.863773     2.271477     3.152806     3.702452     2.562726     1.534160     1.270962     1.098174     0.759199     1.477271     1.347365     1.832337     1.639094     1.272151     2.501810     3.240340     2.668270     3.500306
   -0.621360     2.560296     2.277737     1.866649    -0.065926    -1.349567     2.538468     3.036863     4.107007     3.085355     1.753024     1.680846     1.559462     4.208727     1.579506     3.926094     6.324528     4.466789     4.074073     5.608751     5.240462     4.165785     3.771699     2.327246     1.019525     1.333004     1.506717     1.688277     0.003899     1.773446
    1.917100    -0.854776     0.318789     1.124283    -1.012340     1.732172     1.046847     0.418903     2.065037     0.171473    -1.270610    -1.707419    -0.086753     1.008992     0.705447     0.250703     2.676401     2.031307     2.918593     3.200510     2.761102     2.193257     3.036545     2.627617     1.742899     4.203761     0.014575     1.927081     2.668089     2.527694
    1.607519    -0.015343     2.178445     0.696931     0.050007     0.338726    -0.033515     0.718880    -0.853019     1.412625     1.171789     0.608127     3.376187     3.502794     2.290280     2.592511     2.483723     1.251729     1.575994     1.858769     0.608542     3.602005     4.737509     2.642462     0.024895     2.351559     2.112472    -0.384439     1.712803     3.660659
    0.601757     1.005945    -0.693877    -2.425108     1.234392     0.076437     3.223143     2.120059     0.962139     2.898580     4.284736     3.877080     1.675699     1.224955     3.069278     2.810393     4.357947     4.268496     3.343614     3.803155     4.320587     3.304374     4.106618     3.947080     1.469498     1.535699     1.317263     3.501614     1.616339     2.826970
    0.556340    -0.071398     0.822681     2.317475     2.309184     4.558718     1.407412     1.535024     2.164828     1.086482     2.413018    -0.642132     0.480100     0.216606     1.354644     1.149134     2.306736     2.539863     0.261550     0.910229     0.997880     1.029649    -0.676963     2.856597     2.070366    -0.267568     0.746966     0.878451     1.695641     0.399744
    1.082961    -0.390981     1.834852     0.895066    -0.210965    -0.598816     2.077329     1.180418     0.771628    -0.027476     0.418053     0.302236     0.501482     0.522955     0.748646     1.370084     1.329227     2.432057     0.530310     1.133725     0.566079     1.898593     1.318794     1.113120     3.166182     1.319017     1.767322     3.516024     4.231521     3.534955
    1.909356     4.778211     2.511718     1.979561     2.476797     1.418572     2.671423     4.470645     2.766421     1.917202     0.757367     1.683373     3.341798     3.521560     4.253637     3.603796     3.793016     2.949428     3.040424     2.912023     2.699510     0.240085     3.196044     1.580986     1.784529     2.794286     2.487673     1.391120     2.100346     1.954553
    3.163921     1.756073     2.767756     1.026413     1.666674    -0.107869     2.775762     2.827961     3.179984    -0.200894     2.096047     1.759289     2.259093     2.064301     1.342098     1.506271     1.359798     0.857616     1.529470     0.914628     1.451072     1.821014     1.209423     1.588563     3.927873     2.232069     1.273974     1.926294     1.616015     1.270632
    1.284341     3.446741     2.879411    -0.063486    -0.061116     1.014867    -1.391687    -0.184189    -0.228294    -1.839686     2.638919     0.226286     0.790141     1.277960     1.126744     4.659904     2.720685     3.942896     5.153744     4.091062     4.230840     5.728075     3.697452     4.491820     3.185802     4.800744     4.492805     1.378233     2.629145     0.972428
    3.014909     1.756776     1.731057     0.894875     2.536001     0.849806     1.687776     0.301800     1.552859     1.175059     0.400385     3.902621     1.938542     1.166459     3.100275     1.573588     3.442080     2.475132     1.409823    -0.487978     0.479119     2.062348     1.090689     1.025426     1.516567     4.542307     4.502384     1.062264     1.540981     2.335557
    1.874444    -0.790568    -0.668619    -0.203617    -0.871272     1.908014    -1.368911    -0.540493     0.280497    -0.981714    -1.339569    -1.256106    -1.146952     0.358938    -1.527853     2.635247     1.159950     0.581022     5.272712     5.278804     3.146206     4.297513     3.423065     4.947948     4.318952     5.035527     4.623026     5.673900     7.113967     7.564634
    0.219441    -1.000956    -0.768381     1.995328     1.716311     2.756398     4.064266     3.083136     2.831178     1.126478     1.148875     2.165117     3.577364     2.277869     2.214898     2.086827     1.598189     2.489102    -0.057192    -0.322114    -1.577485    -0.511560     0.718272     2.290735     1.879000     2.227992     2.013234     1.097649     0.996139     1.892097
    1.516483     1.054715     0.291060     3.153858     0.696451     2.789424     1.782963     2.279917     4.318091     2.727218     0.448057     1.625515     2.148493     0.052388    -1.355088     3.112301     3.433766     4.529160     0.734761     1.961320     1.304378     0.509073     1.010387    -0.855006     1.212373     3.884995     2.049153     3.737430     3.125700     3.073386
    1.444521     1.234692     0.554943     1.053990     2.277591     2.105098     1.254728     0.189074     1.239129     2.566485     2.284563     1.206762     1.798969     2.457962     3.817395     2.540188     1.459113     1.694112     2.506414     1.811202     1.486422     3.355049     2.612996     3.405557     2.796512     3.751019     2.923339     1.063290     2.624078     1.237957
    2.973809     4.995387     3.747093     3.971676     3.416908     3.325725     5.625667     4.730243     3.729776     2.603494     4.320918     3.321322     2.431675     4.007886     3.549337     2.329130     2.807377     0.553512    -1.490374     2.140461     0.877570     0.108590    -0.223222     0.862825     2.998001     2.119655     1.187896     1.850897     0.804125     1.218826
    1.833991     4.851843     0.772527     2.303381     1.142152     0.786762    -0.128393     0.873269     1.762345     4.814697     2.457023     5.008294     1.156567     2.990062     4.168864     2.760166    -0.721312     2.204723     4.808213     2.553284     3.587455     1.477613     1.464089     1.517842    -1.711693     0.343927     1.558285    -1.864725    -0.625768     1.942663
   -0.547111    -0.758520     1.154372     0.079714    -0.626870     0.614198     1.991596    -0.281493    -0.778445    -0.121943     0.368369    -0.130685     2.619979     4.000338     3.036784     3.858713     3.672164     3.831940     3.639671     3.206573     3.232034     2.304541     3.011843     4.296103     3.969905     4.077871     5.789135     1.900988     3.666472     1.191405
    4.757911     3.940231     3.270369     2.238059     2.118769     3.958393     2.915533     4.559748     4.984473     3.122384     3.061978     4.490131     2.920182     4.249201     1.976119     1.689796     1.177197     1.937180     1.964780     1.539050     1.251397     0.467926     0.959751     0.879771     2.068567    -0.277981     3.881206     1.235942     2.497255     0.124481
    2.419102    -0.121219     0.114079     3.586778     3.301468     1.947276     2.080867     1.013901     1.771121     1.186404     1.694906     3.587919    -0.110197     1.846579     0.638405     3.925722     3.759086     4.942826     3.480855     4.640688     3.449426     4.694350     3.575849     5.147066     4.514456     5.813810     4.809821     2.708556     3.834138     3.198771
    3.220996     3.486012     3.817894     5.121350     5.572469     5.069483     4.004161     3.349010     4.184425     4.621551     4.107842     2.866678     4.896904     4.590410     5.304884     1.759473     2.213018     2.619198     3.270790     0.947483     1.497156     2.676289     2.649990     1.322224     0.869723     0.883020     1.703058    -0.073494     0.047057    -0.888329
    3.243253     3.779559     3.734135     1.286794     1.305085     0.650167     1.175361    -0.079885    -1.224223     3.356309     1.495917     1.697815     3.093977     3.451034     3.256054     2.098699     2.647062     2.513634     4.301132     5.436051     5.073069     4.709508     3.963912     5.221905     3.736116     2.985890     2.122627     2.944529     2.554714     2.645721
    2.722003     1.970636    -0.479212     1.946656    -0.016657     0.107414    -0.732711     0.745043     1.562858     2.104038     2.408670     1.852000     4.101846     4.152523     2.478420     3.187740     2.849810     2.165103     1.778964     3.044933     2.557565     1.743285     1.346166     3.484517     3.154826     3.134716     3.825010     3.962970     2.735928     2.800380
    3.436015     3.251596     4.725655     2.728901     1.534813     3.857219     1.383739     2.683009     0.663108     1.497031     1.440568     2.583161     1.506326     0.083910     0.979397     0.970092     2.583905     1.594957     1.921958     1.284482     2.673340     4.499807     4.159942     3.032844     3.563338     1.702365     3.695656     4.145993     5.368074     5.809931
    2.464212     1.052984    -0.191681     2.222934     2.356354     1.593200    -0.282521     2.383531     1.501333     2.587073     2.507198     1.937030     0.324746    -0.034425     0.158026     3.790789     3.509809     3.211230    -0.111966     2.472966    -0.169454     0.274149     0.712376     2.622772     3.458300     0.912126     2.614376     2.691874     2.114752     3.855213
    3.726399    -0.098064     3.107409     2.437140     2.657765     1.040834     1.969830     2.543237     3.829717     1.920803     3.082996     2.458742     1.739260     2.427646     1.504248     3.738179     2.512889     2.466449     3.066067     1.820778     0.921840     1.972726     2.051690     2.134245     2.884503     1.217879     2.314558     3.882210     5.954009     4.009922
    1.020741     1.357838     0.660793     2.826055     1.908735     4.047901     3.032442     2.369448     4.216787     2.122223     0.432209     1.458359     2.175751     2.335289     3.411339     1.509514     2.892112     0.450649     2.597705     1.368730    -0.200066     2.156797     3.039447     2.167261     2.436693     0.415698     2.913851    -0.385059     0.760553     0.948154
    1.601372     0.521884     0.838023     3.997317     3.513152     2.333368     3.883356     1.880536     1.782476     3.009279     5.137964     4.503577     2.685886     4.457990     4.418074     3.950224     2.560654     1.345798     3.719909     2.560623     3.202701     1.140510    -0.343160     2.002047     0.144287     1.821716     0.540123     4.061318     0.373093     1.206336
    1.486178     1.645877     1.186783     2.618186     1.974230     2.625103    -0.387932     0.755109     0.692705     0.886155     0.192253     0.710292     0.783578     2.435153    -0.401232     3.241786     3.940745     3.858439     3.928717     4.853392     2.285643     6.633770     6.995391     3.802277     5.910599     4.802542     4.535701     4.198603     4.985532     3.301131
    3.431099     1.354238     3.713736     2.040550     3.888347     2.425181     2.716930     2.627795     3.217478     3.230084     2.355477     2.075499     1.253839     2.138515     2.166212     3.845086     4.476028     4.123813     3.345335     3.633641     6.350624     3.626857     3.057331     4.379832     3.057441     2.728799     3.369305     1.328427     1.657671     2.722735
   -3.032731    -2.793423    -4.461378    -0.853720    -1.467707    -0.576102    -2.219928    -0.732631    -0.662776    -1.936013    -1.650895    -2.272135    -0.844983     0.447151     0.915442     6.934430     4.448976     6.593475     3.977845     3.504805     4.064652     3.498227     3.416502     3.230583     4.911071     4.713230     4.254339     3.449332     3.818629     3.963280
    0.213272     0.456080     0.039199     1.322350     1.266570     3.743096     0.499232     0.941425    -0.267239     2.173374     3.824333     3.054895     1.698620     3.073619     1.888113     4.074797     3.345323     3.198138     5.991999     5.695806     4.445488     3.557478     3.192607     4.701980     4.220927     2.556264     4.830071     4.663761     2.893898     2.877819
    0.463083     2.502757     1.865938     0.338097     0.913138     2.025941     1.463839     0.267720     1.906096     1.470432     4.049175     1.879073     4.115712     2.204909     2.586990     1.960350    -0.197356    -0.772301     0.900289     1.698156     0.791005     1.353682     4.695215     3.507285    -0.188805     2.226715     2.699775     3.810110     3.717393     3.531015
   -0.888887     1.576667     1.398607    -1.415744    -1.239772    -0.838097    -0.547344     2.341741     2.431634     0.939171     0.541583     1.273653    -0.243058    -0.184407    -1.093024     5.278925     3.223651     4.071005     3.244649     3.751380     4.091706     4.706935     4.411844     2.924130     5.938364     3.296218     5.562518     6.439952     5.877165     5.392848
    1.800316     2.186603     0.761033     0.291175     3.615189     1.365048     1.948869     0.957673    -1.351425     0.446619     0.334145     0.880962     2.451472     2.005232     1.056026     2.649913     3.772076     1.881186     5.441416     5.715772     6.188401     3.899012     4.921472     5.349000     4.354974     5.495156     4.965691     5.003768     5.679653     5.602175
    1.066960     2.141529     1.047156     1.457940     2.489404     3.430279     1.070560     0.991574     0.916831     1.458889     2.750841     1.501845     4.615353     2.825626     1.405953     2.901426     2.610180     3.559996     1.880950     1.724697     2.222727     3.486868     2.403362     4.977683     4.088092     3.906854     3.759294     4.635786     4.224270     5.165719
    3.478691     3.445080     3.252372     3.568597     3.152743     4.455375     2.562078     2.417910     2.458555     3.253444     2.811393     2.116548     0.094327     1.207958     0.707163     2.514321     3.840698     2.261269     3.508409     2.975174     3.154012     3.143078     6.377132     4.332752     5.136720     3.971626     3.485043     5.429108     5.561943     5.573583
    1.440033     2.692197     1.791275     0.621919     0.562900     1.513674     4.422678     0.805560     4.445490    -0.222620     0.180860     0.533982    -0.378355     0.616067     1.390214     1.782816     3.436782     1.774978     2.964895     5.009803     4.359859     5.484713     3.074281     3.584714     5.285729     3.258205     3.837840     1.425941     4.326691     2.623225
    0.258782     2.555600     1.393202    -0.918006     1.085009     1.476574     2.643175     1.691532     0.492936     4.664218     3.341931     3.085596     1.446783     2.730793     3.572826     3.637698     4.744617     5.728762     3.833379     5.396876     5.554150     4.610973     3.804644     4.479696     2.446075     2.261290     0.770012     2.672708     4.927736     2.337341
    3.366030     2.838323     3.300734     2.882261     0.564640     1.473800     2.282969     3.364556     4.372656     2.193469     2.809032     2.290876     0.810187     1.082459     1.585009     5.438392     2.402631     4.222707     5.914257     5.312543     4.003467     4.575178     3.955161     6.240357     2.879704     3.110052     2.428167     3.578870     2.226692     4.437467
   -0.120259    -0.761648    -0.388145    -0.562194     0.636623     0.803130     1.898885    -2.041652    -0.829473     2.343813     0.590741     0.704495    -0.769821     1.968359    -0.749951     4.787607     2.561019     3.504133     3.416635     4.183652     4.782192     4.156136     3.761874     3.080194     3.742876     5.475465     4.656356     4.041628     5.260491     4.884798
    3.773268     2.449482     5.443218     1.130823     0.606406     0.763976     2.310868     4.362200     5.781161     3.959978     5.848351     5.327314     2.710379     2.583011     4.283139     3.664703     1.769403     2.205082     2.478857     4.651949     4.241838     3.640634     2.976330     1.581279     2.942627     1.994917     1.593026     2.134720     3.295114     3.852229
    3.261799     1.238652     1.954215     1.345690     1.644501     1.311099     0.672832     0.677236    -0.813557     0.649253     1.293802     1.425490     1.568953     1.379711     4.423506     1.992822     2.356906     0.957826     1.562197     0.354585     3.383107     5.534349     4.243571     2.469071     4.395615     3.658152     3.071709     2.495311     2.126492     1.912801
    1.964862     0.585452    -0.245372     3.902302     3.158883     2.089769     3.320446     5.616462     4.611533     3.011490     2.538769     2.178606     4.088262     4.164427     2.722142     2.085795     1.412415     1.322434     3.211776     3.638190     1.384789    -1.396011    -0.971227     0.035185     0.061125     1.344753    -0.087882    -1.863007     0.226642    -2.693287
    3.153739     3.904958     2.923744     2.690238    -0.297952     1.846825     2.169946     2.454877     3.291686     2.384807     1.751636     1.971744     2.533803     3.490025     2.124814     6.050250     5.326109     5.741029     6.037266     7.568850     7.040352     3.853182     4.135658     1.889661     3.475973     4.575890     4.592241     3.923428     2.026031     2.059953
    0.478752     0.491255    -0.058530    -0.001264     0.662527     0.257586     2.978575     1.805596     2.454259     4.616099     2.776624     4.754248     5.004634     1.804797     1.554507     6.881001     6.471471     6.022111     5.419595     6.056056     7.939191     1.951853     3.587874     4.240033     3.982989     2.547218     3.232997    -0.194590     0.037114     0.330478
    3.563821     2.511679     5.069482     5.621031     4.983989     5.512134     2.245911     3.663087     2.330122     1.833488     1.018763     2.763685     4.232845     3.514151     4.793286     2.182707     0.823442     1.829683     1.748664     0.927746     0.561523     4.018506     2.263158     5.297389     3.726607     2.857015     5.701383     2.550327     1.621441     4.114864
   -1.234278     0.025473    -0.172229     1.401731     0.565317     0.647340     2.962210     4.946767     2.265375     1.846376     1.637539     1.300303     2.325734     2.248522     2.155328     2.387527    -0.487135     1.438870    -0.202807    -0.274385     0.848462     0.649694     1.593133     1.971891     2.067331    -1.203828    -0.259553     0.496564     2.574724     2.444694
    3.145806     0.967852     3.636321     5.456837     3.604942     4.407653     2.068024     4.196446     3.551357     2.477827     2.683796     0.414066     2.179352     2.412546     4.313781     2.012431     2.558439    -1.384041     1.457715     0.472138     1.235617     1.757267     1.456345     0.954046     0.997816     1.151187     1.436897     1.254843    -0.363075    -0.002614
    1.036885    -0.036924     2.170398     1.047176     1.063706     1.911606     3.057916     2.723435     4.847741     2.582395     1.655826     2.628651     2.293802     2.866952     2.219067     3.993851     4.767140     5.868795     6.622155     4.804602     4.113702     4.406653     5.582220     3.927323     4.867845     4.586791     3.957531     4.617704     5.558301     4.880059
    3.556857     2.786689     2.481808     0.996969    -0.897109     0.914156     2.523807     3.265452     0.297221     2.493210     1.332997     1.379597     3.510177     1.776363     1.876988     1.518334     1.747593     2.969527     3.854015     4.131387     2.953475     3.575559     4.564589     4.691441     3.095922     5.239764     4.266469     2.996139     1.820610     3.668261
    1.972848     2.190040     2.458382     4.518843     4.920748     5.501812     4.074236     3.998232     3.324621     3.930900     2.174766     4.161931     1.549707     1.835390     1.199485     2.626893     2.475892     2.698507     0.938515     1.932643     2.191960    -0.294140    -0.159448    -0.175157    -1.149103    -1.265981    -3.227620     0.441532     1.478252     1.780075
