    3.239725     3.586495     1.961932     2.820271     0.388587     2.962189     0.229458     2.781387     2.253820     2.604696
    2.123272     4.671608     2.096164     5.058267     1.230198     6.637153     2.464713     4.501256     0.612966     4.473071
    1.396813     3.237323     1.545987     3.857527     2.718013     4.047976     1.661246     3.525075     1.447756     4.814627
    1.348153     3.891786     0.161167     3.413730     1.524890     2.021873     2.892387     1.106697     0.888622     2.323996
    3.712343     0.939099     3.832104     2.134836     1.948239     2.966062     0.300340     3.946520     2.153091     1.935541
    1.025754     3.285481     2.015211     3.230031     0.622951     4.866471     2.142068     4.910370     2.947429     3.711854
    0.669669     5.065092     2.531386     1.935195     1.341057     2.520121     0.409844     4.083158     2.573252     2.689400
    2.055567     4.898303     2.298557     5.318337     0.729155     6.100328     0.963932     5.308546     2.102529     4.452948
    0.407013     3.136532     2.595014     3.028827     1.509494     3.575949     0.158812     5.281158     0.688752     3.770381
   -1.233330     2.907719     0.564339     2.580298     1.029210     2.072071     0.971575     2.488448    -1.114683     2.015041
    0.906328     2.379694    -0.500891     0.947579     1.476231     2.307382     2.710174     2.866631     2.601492     3.480770
    3.165450     2.085964     2.312694     3.037592     1.897188     4.304685     4.017890     3.405375     3.448516     4.606847
    1.981392     1.304436     2.053843    -0.159378     1.263888     0.007543     2.308324     1.168592     0.289685     1.264667
    0.288288     2.450751     0.350151     3.939223     1.027415     3.290132     1.504589     2.270843     1.723586     1.850471
   -0.625253     5.041766     0.956982     3.831091     0.659078     3.679751     0.346400     4.027718     1.524816     3.347811
   -1.574856     4.571272    -2.937969     4.300583    -2.174324     3.446297    -3.083139     4.795306    -1.077888     3.731097
   -1.293436     3.639127     2.003437     2.294601    -1.324725     4.917735    -1.621384     4.948316    -0.449390     2.464692
    1.624112     3.928148     4.075141     4.686166     4.458491     3.434289     3.264925     4.966037     1.937868     4.502595
    0.103870     5.226778     1.692770     4.764075     0.055016     5.968294    -0.504244     4.438754     2.506109     1.265085
    1.557063     3.223747     2.078562     3.803138     2.205667     3.257391     1.479895     3.054108     1.072897     3.170378
    1.816394     2.888904     2.426987     2.626531     3.234699     1.901831     1.701995     1.778558     2.281929     1.940199
    4.246856     0.783991     3.169702     0.687005     3.424079    -0.043377     3.619758     0.542347     2.255306     0.875324
    0.738810     1.633173     0.301971     2.156608     0.193514     1.399582     2.239887     1.035918     4.804403    -0.254226
   -0.398586     2.469155     0.027277     3.340294     0.754020     3.867025     1.685932     3.157129     0.453320     3.617298
    3.445046     3.475797     3.748238     3.056070     3.928693     2.867457     2.512687     2.250502     2.282901     2.301400
    0.790940     3.151305     1.041943     3.370608     1.358520     2.958404     2.369524     3.438423     2.128770     4.035303
   -0.202723     6.042389     1.667547     4.997895    -0.200829     3.552049     1.591343     3.897303     3.078485     3.749669
    0.590254     2.533587     0.669392     4.439428    -0.028962     4.805584     2.856640     2.856442     1.582887     4.185707
    2.217883     3.026589     1.998846     1.833291    -0.074491     2.283243     0.472300     2.060412    -0.512985     3.338318
    1.869921     0.083808     1.439655     0.746644    -0.259164     2.891873     0.739011     1.893883     2.360739     0.536551
   -0.516620     1.861826    -0.193512     2.639228     0.459695     0.682205     1.661293     0.717047     1.802084     1.482300
    1.653847     2.486415     2.332014     2.282643     0.810653     4.252841    -1.481212     4.987813     0.874760     3.840777
    1.617149     1.236130     2.825368     0.478487     1.391522     1.173571     0.912259     1.931576     0.251520     2.791303
    1.714018     2.253701     3.385718     2.458716     2.141428     2.593538     1.944392     1.648887     1.323767     2.076765
   -0.065041     4.833464     2.267174     2.915041    -0.430340     4.881778     0.787866     3.071922     2.101608     4.844321
    0.795949     3.263067    -0.353447     1.708233     2.368086     1.342987     3.727130     1.048742     1.560940     3.196228
    3.963378     2.965809     2.923860     2.754636     4.147769     1.981929     4.710281     2.391235     3.597011     3.028177
    2.462733     2.835318     3.183528     2.878302     1.652844     2.961478     1.456777     3.736080     0.775492     4.136198
    0.758865     2.223987     1.413823     2.870186     1.826436     4.649379     1.205732     4.242961     1.944074     3.027560
    2.816008    -0.264005     1.709296     0.116506     2.519849    -0.927913     2.690231    -0.028524     1.555394     0.883089
    1.779290     2.261631     0.056573     4.888137     1.056545     2.296634     0.876968     2.137661     1.667589     1.273832
    1.188850     1.379210     2.548666     0.823244     0.924492     0.844248     2.224346     0.416780     1.440107     0.431123
    1.496693     2.701657     1.309582     2.696367     1.577104     1.654341     1.074683     2.773722     0.132448     3.111686
    0.743719     3.788063     0.921551     3.327576     2.010387     1.927689     1.369605     3.438311     2.768537     2.892560
    1.863598     5.760340     1.543703     5.080490     1.958984     3.974476     2.355083     5.320219     1.908192     4.659392
   -0.087219     3.485838     1.431581     3.365918     2.326281     3.517025     2.331678     2.917002     1.621722     2.940109
    1.146165     0.831967     2.931169     0.061373     1.453574     1.472310     1.668136     1.144294     2.170818     1.209608
    2.887946     1.472651     3.022740     0.812555     2.728482    -0.068790     3.484479     0.575676     3.743981    -0.772218
    2.955686     2.803952     2.950035     2.746794     1.972919     2.537374     1.809221     2.187206     1.797036     1.848976
    1.589261     3.397940     1.439802     3.527963     2.945583     2.186167     1.051455     3.110990     1.252119     2.632013
    1.353275     5.041302     2.236986     2.930058     1.118036     3.979287    -0.401525     4.828689     0.824747     2.687282
    5.433242     1.079178     4.132667     2.005406     3.854538     3.279772     2.788595     3.885480     4.108457     2.446257
    1.370175     4.045502     0.310110     4.225234     0.164198     5.042499     1.198007     2.774568     1.370684     1.718736
    2.766279     1.621389     2.036701     1.381258     3.092989     0.481540     2.696846     0.107306     2.947989     0.333325
    0.559709     6.516413     1.145087     5.208121     2.628440     3.758255     3.320096     3.440284     1.523144     2.539562
    0.798583     3.583965     0.517426     3.206747     0.867643     5.421367     2.891236     2.845192     1.822832     3.741305
    1.835093     0.190800     0.495160     0.545715     0.087640     2.849945    -0.709386     3.064303     1.157653     1.247031
    0.562684     2.700736     0.077432     3.714471    -0.555564     3.437293    -1.201280     2.618696     2.345090     2.424434
    0.282996     3.780529     0.249861     4.612607     0.802922     4.675441     1.064868     5.244069     3.117997     5.207644
    0.483788     1.623196     0.201128     2.929226     0.972360     3.529011     2.888307     2.396901     1.901107     1.975011
    1.126968     3.876955     2.822684     2.696466     1.890097     2.284188     1.045689     3.181397     0.309458     2.862479
   -0.746146     3.190654     0.921175     4.298267     1.109464     4.189819     1.136362     3.547413     0.815978     4.043734
    1.542819     2.403436     0.694227     3.955443    -0.291527     4.925893     0.590374     4.510743     3.219089     3.176030
   -0.672659     3.626522     0.364403     1.731964    -1.973832     3.217893    -0.418366     3.746678    -1.647250     4.360315
    0.945993     1.870930     1.093271     0.439735     0.887820     3.019504     0.966978     3.420494     1.116876     2.945586
    1.484062     2.656048     0.865395     2.757769     2.162770     2.708931     1.645716     2.070441     2.000060     2.867188
    1.960427     1.738696     1.935462     2.413627     3.547369     1.409403     1.771553     1.975546     2.419830     1.459379
    0.874010     4.079923     1.039204     4.380189     1.479641     4.794595     1.419111     3.573756     2.270770     2.523226
    2.732721     4.921443     2.790682     5.068623     2.429713     4.651843     4.299523     3.708451     2.684204     3.655832
    3.040952     2.084416     1.991515     3.452368     2.421977     3.179661     2.886272     1.385572     0.138767     4.492311
    1.690148     2.105570     1.124254     2.973267     2.789757     2.219775     1.466802     2.807459     0.838465     2.843401
    1.802063     5.909311    -0.106434     6.302376    -0.098288     5.084683    -0.610228     5.548158     1.456676     6.544496
    0.677804     5.483091    -0.030413     6.271449     2.434861     4.802094    -0.934432     6.830306     2.381186     4.023851
    2.125198     1.117965     1.291139     1.346417    -0.567988     2.950993     2.097542    -0.172632     1.623547     2.593422
   -0.142098     2.628688     1.774130     1.530621     0.495875     2.807122     1.806271     1.020443     0.083208     1.775586
    1.806391     2.347915     3.321453     3.473428     3.073034     3.368867     2.646897     3.383512     2.545613     2.827081
    1.325337     2.012092     1.681945     3.151818     2.095219     3.075266     3.752029     1.408632     3.878705     0.141838
    4.189434     2.087198     3.004686     2.061463     2.502357     3.652134     2.876422     4.483012     4.406166     3.035114
    1.456187     4.415509     1.378497     5.088951     0.127840     4.990074     0.360209     5.019815     0.980448     4.166353
    0.920057     2.227355     1.242257     2.183781     1.821766     0.539633     4.259023    -0.644391     3.665471    -1.178656
    2.279804     0.323332     1.081778     2.627983     2.092525     1.315067     1.996322     0.743476     2.103869     0.656533
    1.933531     5.048596     0.446219     6.092442     0.656932     5.987186     1.314281     6.255022     1.767624     6.391413
    1.225671     3.802919     0.873053     4.737047     1.649899     5.258977     1.676178     3.458394     1.802873     2.963225
    2.934548     3.156899     3.413749     4.222034     4.140605     3.760863     3.672767     3.262524     3.811646     3.706334
    1.650679     1.482254     2.701841     1.478910     3.055131     1.181906     2.809728     1.889485     3.724768     0.264168
    1.074643     3.497154     1.558765     2.280494     0.496470     2.489468     1.379927     1.509160     1.006052     1.177231
    2.952721     3.430205     3.239307     2.188966     2.239756     1.958213     1.930455     1.390905     0.392908     4.023910
    0.626498     2.848206     1.816012     3.022062     1.877072     2.791560     2.124452     2.769301     2.747764     3.612462
    2.548290     2.710666     1.816535     3.692436     2.070241     2.851708     0.927563     3.636453     1.455418     3.271689
    2.527122     2.127592    -0.134141     3.568461    -0.636827     2.940316    -0.874915     3.788041     1.542864     3.270086
    2.523000     2.454983     4.094675     2.635247     2.269847     3.324386     2.221522     2.589215     1.552386     3.477975
    1.591638     1.951408     0.901430     3.654607     2.179505     3.278884     2.931147     3.691189     2.058911     3.450040
    3.110110     2.707387     4.371139     1.941253     2.289351     4.062659     1.679161     4.622654     0.956618     4.147620
    1.230402     4.042738     0.909347     2.710573     0.997214     2.321707     2.271764     1.879715     1.755658     1.929052
    2.741976     4.230685     3.117201     3.239311     2.908924     2.004241     3.527341     2.594212     4.567578     3.407420
    2.316636     1.460196     0.403891     2.963199     1.561502     2.082546     0.239702     4.132992     1.377953     3.895974
    2.112233     2.341675     0.828351     2.144358     0.856670     2.855951     1.318828     2.501914    -0.732850     4.411004
   -0.703461     2.243620    -0.225596     3.606639     1.681665     1.363816     1.792175     1.357962     0.730855     3.067639
    3.347208    -0.952068     4.065174    -0.545740     3.546272    -1.104295     3.164348    -0.012670     4.616594    -0.766389
    2.732473     2.429636     2.001087     3.059317     1.476456     3.817235     1.174020     3.389731     1.926170     2.163965
   -0.360405     3.508265     0.395671     3.277652     1.053910     1.945370     1.149234     3.063131     3.513556     1.791406
    1.138047     3.200972     0.851345     4.186427     0.917504     5.441637     1.847565     4.243347     3.253253     2.972030
   -0.459301     3.508642     0.509353     3.327408     1.825409     1.852859     2.072678     0.510988     2.422176     0.461934
   -0.811204     4.505693     1.219648     3.480234     0.751157     1.985741     1.806948     0.525614     1.439980     1.643292
    1.612131     1.782882     1.397728     3.650653     2.088393     2.395325     3.072197     0.979806     1.641194     2.418980
    4.468130     2.833425     3.489169     4.340771     4.222682     4.055550     2.887374     2.938719     4.436916     2.024078
    2.134728     1.122011    -0.008422     2.977455     0.132880     3.785975     0.389484     5.168410    -0.973999     4.566571
    1.518075     3.028466     1.317363     3.705972     1.305333     3.937722    -0.159535     4.564189     0.903422     3.631807
    0.684507     3.214990     0.717032     4.270100    -0.778277     4.797143     0.894982     4.101671     1.593715     4.460157
   -0.452679     6.051425     1.852538     2.990939     2.181828     2.655645     1.130900     3.274807     1.891386     2.177890
    3.106096     0.802836     4.081483     0.387362     4.675196     0.089777     3.965904     0.705272     4.128441     1.156795
    0.974115     2.393423     0.283351     3.028187     1.015100     3.518030     2.113629     3.061401     1.559993     3.239020
    5.095514     1.232891     3.467018     2.704754     2.813026     2.320062     3.263835     0.797811     2.689616     1.991673
   -2.171599     3.050113    -3.146883     3.887827    -2.036927     3.942359    -2.444016     4.661368    -0.912682     2.922397
    1.331163     2.097863     1.568709     3.134635     2.802679     3.750437     0.952145     5.088489     0.909419     3.818771
    1.640736     2.241110     1.372174     2.109405     2.188738     2.125972     1.720895     2.264628     2.061999     2.430886
    0.478751     3.095634     0.450196     3.387044     0.915029     5.176757     0.287048     4.920133    -0.285177     5.455598
    4.118058     2.598943     3.206891     3.823003     2.673451     4.144142     2.475989     3.653026     5.064338     3.102888
    1.046243     2.084630     0.517720     3.218837     1.839472     1.722480     3.060094     1.955542     1.226754     2.136239
    0.682721     4.907170     1.484681     3.460099     1.422259     4.446502     1.492894     3.409286     2.391578     3.091558
    4.582168     1.146373     5.279968     0.247022     3.957533     0.603739     1.692093     0.516679     2.483041     1.280805
    1.036315     3.072193     4.311072     2.470061     1.220285     4.571841     2.874174     4.823417     3.433047     4.244568
   -0.421158     5.318267     1.144887     2.797990     0.214631     3.344937     0.060978     5.484867     2.201798     3.947264
    1.111337     3.555994     0.417972     3.390149    -0.226912     4.895529    -0.526321     4.866831    -0.396177     4.557321
    2.032311     4.084097     2.458622     2.748939     3.831797     1.106086     4.182636     2.396347     3.594366     2.445089
    1.774567     3.260562     0.789495     2.771157     3.622299     1.355006     2.907223     1.331684    -0.098436     2.671985
    1.114652     3.349988     2.278634     2.881755     1.088838     3.234058     2.284325     1.746139     3.993206     2.362726
    3.457057     1.308822     3.482516     2.103628     2.924063     3.096683     3.054906     3.404662     4.046915     3.080505
    1.175785     3.943735     0.948989     3.813712     2.080701     4.505272     1.196355     4.252062     1.176561     4.034773
    3.087604     1.817167     4.736975     0.787113     1.935111     2.188416     2.144768     2.823813     1.957702     2.441633
    1.827434     3.497988     1.279431     5.331650     2.388073     4.554263     2.246563     5.245905     2.539427     5.422770
    3.144955     2.859706     2.946029     3.357201     2.632381     4.308443     2.328654     3.863924     2.423824     3.955017
    1.452905     2.044814    -0.397328     2.925983     0.029964     3.017869     1.838695     1.663332     2.241157     1.631241
    1.801852     2.681239     4.691076     1.499674     4.232142     1.313126     2.631317     2.840332     3.309951     2.723508
    1.480397     4.127288     1.512095     3.136831     1.070246     3.889038     3.515563     1.018878     4.602932    -0.574510
    0.771973     3.051810    -0.163794     3.634028     1.394158     2.388412     2.384131     1.410547     2.013344     3.484552
    2.579280     4.810026     1.422060     4.766825     2.462463     2.915104     1.906224     1.894340     3.607295     1.260319
    0.515910     5.163307     0.994534     3.140021     1.947522     3.774356     2.739817     3.129322     0.894788     5.941755
    1.749447     2.605244     1.068385     3.566127     2.689314     3.081821     3.387396     3.917673     2.278195     4.842368
    2.874153     2.778598     2.083457     3.314841     1.490084     2.988821     0.148065     3.688797     3.235124     1.381727
    3.052968     2.361008     3.179903     2.463955     0.871458     3.035064     1.864374     3.525257     3.840040     2.071019
    2.076045     2.391081     0.755659     2.650937     1.465160     4.230436     0.050925     5.085471     2.498842     3.686646
    0.328611     3.949707     0.602265     5.412894    -0.419330     4.819973    -0.662847     4.635366    -1.004355     5.667675
    0.206424     2.201495     0.415615     1.638247     1.341349     2.082862     2.102239    -0.602597     0.768353     2.047761
    0.676064     2.761666    -0.209462     4.682459    -0.843545     5.259837    -1.389927     5.077517    -0.120550     4.752946
    3.002303     2.527969     2.436624     2.075502     2.778819     3.646385     3.114053     3.083817     3.868107     2.833923
    3.385476     1.565131     5.366681    -0.346917     2.806005     0.659286     3.287349     2.464019     5.896909     1.539581
    4.238468     2.905032     2.830515     2.960269     4.114353     3.276624     2.496467     3.603236     2.349575     4.880725
    2.580207     3.485353     2.308842     2.289027     2.811018     1.897553     1.871236     2.284421     2.982053     2.939721
    2.967863     0.854702     2.461730     0.904700     2.351599     0.998920     1.642396     1.320760     0.500700     1.856757
    2.130305     3.129482     2.151481     2.952141     4.807455     1.416339     3.662793     1.097075     2.605868     0.847533
    4.102560     4.634735     3.671222     3.101795     4.245414     2.880329     3.147377     3.340877     2.887704     3.147973
    1.908919     1.485755     0.431587     3.953624     1.429905     2.534879     2.389689     4.070453     2.834694     3.213836
    1.094868     2.332791     2.511713     2.429637     1.141356     2.341919     0.562461     2.238869     2.594970     2.463423
   -0.051033     0.647810    -0.470656     1.509573    -0.517274     2.416724    -0.732860     0.961964     0.729580    -1.110028
    2.879633     3.645327     2.430246     3.634951    -0.212271     4.842892     1.177694     4.357238     2.718018     3.450956
    0.915976     2.937766     1.415524     3.552131     0.782067     5.720450     1.675198     5.221620     2.239841     5.655809
    2.545644     1.015920     1.873181    -0.496389     1.442103     1.072462     2.254522     0.965457     0.544161     1.087355
    0.695515     2.867298     0.391428     2.478129     1.039887     2.224518     2.675562     1.470581     2.463723     3.556280
    1.062094     4.934634     3.253068     2.165909     0.965704     5.410059     2.183063     4.523883     2.057689     4.750867
    4.442770    -1.006928     3.725265     0.379290     3.919867    -0.329263     3.556506    -2.244663     1.983943    -1.155792
    3.214464     1.835794     4.964269     2.768466     4.179606     3.387182     2.544160     4.311012     2.197942     3.233706
    0.104599     4.445873     1.861477     3.515466     2.681027     3.115830     0.978665     4.065943     1.722559     3.147556
    0.727318     4.991309     0.468166     6.838555     1.140040     5.199359     3.425277     3.634871     1.514484     5.821625
   -0.703168     4.100320     0.162289     4.204498     0.037840     3.899059     1.838884     5.022442     0.566378     4.847922
    1.300010     2.407447     2.024408     2.380816     1.862673     1.796940    -0.926721     3.357629    -0.607168     2.724015
    2.349658     3.022209     3.304380     3.484631     3.016863     0.974315     1.734913     1.928174     3.920255     2.160408
    2.873156     0.697408     4.094792     2.358491     2.759070     2.966825     1.955627     4.243555     2.823744     2.901180
    1.627867     0.328606     1.425764     0.895748     3.332842     0.073215     2.885857    -2.243286     2.840141    -1.716351
    1.998705     2.924731     1.837521     2.482985     1.048891     2.676701     1.531756     2.587063     0.354133     2.735782
    1.151228     1.781294     2.730979     1.084678     2.001376     2.235624     3.069292     1.959931     4.682501     1.165861
    0.670879     3.719409     1.192420     3.895686     1.038960     4.289639     2.150368     4.853873     3.619778     3.078434
    0.280912     3.860526     2.115175     2.429259     1.957769     2.571728     1.106599     3.394958     2.439488     2.800629
    3.208778     2.119472     2.469852     1.568732     0.241649     2.990172     2.094744     3.129871     0.250982     4.223952
    0.614658     2.672016     2.179815     1.328280     1.208954     1.522876     1.275058     2.717149     2.130326     2.793049
    0.773682     3.796153     2.349926     3.820878     1.448914     5.334935     1.815970     4.323967     0.595139     5.308651
    1.915439     3.092622     2.390522     4.321815     3.398952     4.626996     3.351994     4.249745     2.436831     4.608066
    0.021372     4.696385    -0.512463     4.416591    -0.608564     4.425651    -0.019252     4.265368    -0.159062     4.754027
    2.460043     0.410755     1.360129     0.707764    -0.050558     0.786305    -1.656766     2.051040     1.018493     1.879071
