    5.103113     0.612788     3.698992     0.645535     4.597980     0.082915     4.179313     0.868337     3.476443     1.198375     1.547508     0.000000
    1.704576     2.349361     2.445786     1.964417     2.296563     1.106279     2.140108     2.738370     1.909814     1.912693    -1.035505     1.000000
    0.478816     2.383679     1.214980     3.526107     2.011585     3.803277     2.234141     4.757595     1.319161     2.716606    -0.572829     1.000000
   -1.656494     6.093605     0.051898     5.302723     0.302773     4.052072     0.213994     4.040118     0.254946     3.783361     1.526221     1.000000
    0.749646     4.630365     0.598929     4.435828     3.361262     2.047816     0.143370     3.601394     0.288326     2.036399    -1.529061     1.000000
    1.399052     2.997098     0.869190     3.204393     1.459090     1.926794     1.137977     1.414704     2.428015    -0.857107    -0.550287     1.000000
    1.998104     1.813336     1.643548     2.515511     1.890256     2.349250     3.354017     1.294579     4.442623     1.297712    -0.245198     0.000000
   -0.911563     3.724276     1.073571     3.686577    -0.372991     3.447076     0.244060     1.793585    -0.186669     1.790937    -1.156277     1.000000
    1.408805     5.187531     1.249562     4.282801     3.469699     3.302592     2.379927     2.453351     2.334539     5.134945     2.462697     0.000000
    1.577879     3.215253     2.374876     3.416205     1.486279     4.720195     1.176108     4.657419     0.256962     3.376704    -0.001156     1.000000
   -1.451855     3.192065     0.408647     2.319922     1.937297     2.459081     0.369598     4.060484    -0.862381     3.524133     2.286604     0.000000
   -1.543793     1.901315    -0.734326     1.176546    -0.237607     1.356681    -1.305388     2.693952    -2.203216     3.057670    -1.952619     1.000000
    1.388042     0.644320     3.032750    -0.549956     2.343260     0.736612     1.799986     2.567071     1.815176     2.338561    -0.562931     1.000000
   -1.556492     5.961724    -2.693716     7.022732    -1.102547     6.330818    -2.114163     4.403435    -2.164106     4.547815    -0.752255     1.000000
   -1.807019     3.339892    -0.285928     3.138100    -1.525787     3.371176    -0.176326     1.676010    -1.070806     2.021814    -1.204153     1.000000
    0.110258     4.370801     0.344277     5.837718     1.178910     3.695937     2.267579     1.993393     1.535855     2.886682    -2.180305     0.000000
    3.007066     0.592052     3.181140     2.194272     2.507199     2.767725     2.424192     4.264482     2.626658     3.825181    -0.938692     0.000000
   -0.442100     3.206728    -0.011513     1.833485     2.422866     0.498357     1.042092     1.078340    -0.128962     1.564676    -0.341333     1.000000
    0.475815     2.809771     0.270394     3.854056     1.509919     1.000083    -0.232066     3.476595    -0.289026     4.482285    -0.338315     1.000000
    3.209763     2.274345     2.024076     3.551804     3.713882     2.935157     3.543351     2.338107     2.728402     3.692457     1.258512     1.000000
   -0.088542     1.364397    -0.349007     0.832021    -0.562550     2.257293     0.466789     2.180499     2.234580     1.291496     0.020680     0.000000
    4.102178     2.859588     2.376675     2.007936     1.738918     2.469591     2.492249     2.347133     3.507524     3.012965     1.362806     0.000000
    0.564125     2.774123     2.579123     1.791521     2.694520     0.670444     1.200440     2.378906     0.497164     4.007596    -0.918475     0.000000
    1.257960     4.914255     0.614348     5.498270     2.343169     3.264738     2.209785     1.674962     2.329029     2.608197    -0.707666     0.000000
    1.839555     3.582867     2.378791     2.272171     3.477616     2.910072     4.225253     3.278542     3.084212     2.866874     1.742826     0.000000
   -2.277946     3.332597    -1.607087     2.193229    -0.192119     3.183978    -0.801032     3.647582     1.243866     2.640232     0.362894     1.000000
    2.546746     1.954177     2.015254     2.746029     1.976654     1.884458     1.910149     3.495327     3.070570     2.313815     0.260283     0.000000
    3.558055     1.727671     2.176182     0.532973     1.431533     2.146175     2.295844     2.368908     2.048509     2.637642     0.203192     0.000000
   -0.710436     3.113938    -0.516953     1.676643    -2.510180     3.975639     0.601326     3.680910     1.780673     3.352600     0.705261     0.000000
    0.653853     2.376292     1.440067     1.750983     2.553708     3.077379     2.513767     2.929595     3.566068     2.331517    -1.350581     1.000000
   -1.714072     3.079671    -1.800081     3.869471     0.209735     1.255688    -1.317553     1.589890    -1.476561     1.828920     0.662294     1.000000
    0.764385     3.440671     0.114625     3.968133     0.009937     2.366062     1.469828     2.567015     0.813137     2.799435    -0.468513     1.000000
    1.831153     3.758701     1.785241     1.536706     2.174286    -0.231837     1.161315     0.552616     0.892858    -0.010738     0.334373     0.000000
    0.618948     0.251950     0.403309     2.684410     0.590810     0.125031     1.989075    -1.181702     1.551605    -0.295565    -3.029758     1.000000
    2.796382     5.133049     4.965849     5.037893     3.252816     4.941744     4.607788     3.025531     3.282825     2.751954     2.215051     0.000000
    1.609930     0.907791     2.415339    -0.188217     0.064019     3.127853    -1.423156     3.672004     0.369428     2.959668     0.327919     1.000000
    0.518479     2.267937     0.107597     1.930670     0.233205     2.264903     0.552141     2.716565     0.706987     3.531280    -0.861779     1.000000
    0.022412     3.772688     0.748234     5.120568     0.017424     4.617646    -0.342429     4.956947    -0.700555     5.177602     0.269109     0.000000
    0.629440     2.430792    -0.296423     2.304988     0.523215     1.753637    -0.307111     3.829807     0.797401     5.736854    -0.456382     0.000000
    0.338555     3.014929     1.884645     2.715854     2.659870     3.149938     2.170822     2.464281     2.096696     3.666154     1.038280     0.000000
    0.686872     3.812665     0.847946     2.786249    -0.717944     3.088973    -0.393998     2.685830     0.246580     2.628145     0.110981     1.000000
    0.552744     4.175313     1.978149     3.526624     2.351148     1.993766     3.820345     2.387933     2.797679     1.508865    -2.159282     1.000000
    2.196907     4.378640     2.585610     3.218816     1.498466     3.393215     3.779186     1.563856     3.445143     4.010633     0.304942     1.000000
    3.103520     2.812326     3.094455     2.621412     1.297156     1.621725     1.030714     1.903398     1.342888     0.765258     0.255054     0.000000
   -2.082558     3.551217    -1.003407     1.601219     0.599869     1.473026    -0.348524     3.220713    -0.926949     2.030685    -2.230705     1.000000
    2.598736     2.756221     0.424515     4.647050     1.420026     4.423662     2.256672     3.717195     1.839141     4.166833     0.261112     0.000000
    3.569691    -1.357234     2.791285     0.028939     2.869756     0.234045     1.408845     2.061961     1.574191     1.079473    -1.111001     0.000000
    1.970104     1.191154     2.417844     1.300271     1.633897     3.164694     2.773870     1.978012     2.160442     2.027855    -1.556791     0.000000
    1.372270     1.398891     2.621818     2.492830     1.282166     1.032627     2.383620     1.187044     0.833581     3.043349     2.098547     0.000000
    1.716349     1.015170    -0.684519     3.993591     0.682879     4.789895     1.092367     3.167180     2.287778     3.857421     0.596412     0.000000
    0.832781     4.731149     0.879508     5.454136     1.839924     4.259534     1.870996     4.598822     2.026153     4.939507     0.944834     0.000000
    0.964121     2.447069     2.008672     1.048182     1.970403     0.888825     1.007164     2.026402     2.333372     1.985458     2.001284     0.000000
    1.477559     3.528907     1.167565     4.348692    -0.802942     4.250151    -0.255316     4.559084    -0.660492     4.914959     0.540157     0.000000
    1.677809     2.972555     1.321326     1.625772     3.597725     1.243393     0.838706     2.504409     0.995753     2.981196    -1.009938     0.000000
   -0.165328     4.937259     0.284046     3.597527    -0.478683     4.845014    -0.071801     4.084080    -0.472457     4.239930    -0.063377     0.000000
    1.438299     3.068849     0.444307     3.002236     1.649755     1.430019     1.370619     1.445715     2.016114     1.420602    -0.554173     0.000000
   -0.619522     2.997741     1.043505     3.424796     0.918499     3.360193     3.188195     1.683037     1.487074     2.688717    -1.124933     1.000000
    3.150787     1.511549     1.907211     1.017533     1.852351     2.170989     2.541557     2.800549     3.124503     2.728616    -0.535024     1.000000
    1.294820     2.542195    -0.373971     4.682591     0.137741     3.467370     1.150176     3.016477     0.802859     3.495078    -0.008810     0.000000
   -0.133065     3.775875    -0.598982     3.983391    -1.639804     5.101623    -0.163114     4.722520    -1.745776     5.993028     0.283130     1.000000
    0.831283     2.056613     0.217133     2.083194    -0.223566     2.092862    -0.479373     2.463097     0.652753     1.861822    -0.462330     1.000000
   -0.077115     1.553436     0.085776     1.429518    -0.335897     1.703634     1.739001     1.419159    -0.522908     1.857432    -0.455818     1.000000
    1.678084     2.825111    -0.100389     6.095371     0.553328     4.903095     1.333672     4.239670     2.793864     2.419459     0.535860     0.000000
    0.200186     2.864370     1.419647     1.295362     0.890711     1.211661     1.852896     1.486960    -0.394527     2.826049    -1.951451     1.000000
   -0.023473     2.659395    -0.484155     3.803281    -0.881433     3.761999    -1.436774     4.258063    -0.750772     3.069758     2.083618     1.000000
   -0.002594     4.822601    -0.313600     5.773163     0.087998     4.219466    -1.859409     4.662858    -0.206538     3.413757    -0.508809     1.000000
    5.100231     3.700910     2.901142     4.094893     3.652101     3.748205     1.409651     3.721398     1.800075     2.935252     2.432509     0.000000
    1.533409     3.755204     0.724255     3.280729     0.706708     2.620517     1.951807     1.359807     1.337316     0.991554    -1.568961     0.000000
    2.613529     0.912328     2.445982     0.707099     3.075754     0.847821     3.230049     1.028002     3.932548     2.428506     1.459991     1.000000
   -0.202896     2.740840     1.553566     2.386080     2.419675     3.663326     1.987522     3.355138     0.963240     3.217340     0.435108     0.000000
    0.346978     2.676609    -0.383125     2.323219     0.371844     1.146031    -0.447371     0.564755    -0.340942     1.983988     1.291541     1.000000
    1.485453     2.787598     1.059117     2.726168     1.780315     2.411672     1.157553     2.014344     2.610199     0.386480     0.583959     1.000000
    2.212794     5.272416     2.599868     3.191525     2.230788     3.689955     0.586082     2.573565     1.591010     2.988428     1.616735     0.000000
    1.784680     2.164807     0.764408     2.596925    -0.610619     3.017843     2.595991     1.465597     2.684475     1.523452    -0.398950     0.000000
    1.351462     2.059924     1.266108     3.044641     1.883548     2.413146     0.725611     3.214027     2.190089     2.619747    -1.012553     0.000000
    2.395343     4.564509     1.986151     3.535056     1.572619     4.066784     1.476915     3.630477     2.655290     3.003177     1.025845     0.000000
    2.139788     2.264559     0.716755     3.558270     0.319815     4.269179     2.890746     2.901281     2.760129     2.618224    -0.245357     1.000000
    1.123536     1.817093     0.311942     3.246725     0.457712     2.415809     1.692497     2.119376     1.521957     2.615837    -2.102893     1.000000
    3.910650     2.008689     2.675825     2.025210     3.266771     3.134489     3.094060     2.324406     3.007918     1.619644    -0.196245     0.000000
    4.229424    -0.913718     3.231505    -0.895099     1.778705    -0.900417     2.292533     0.281731     4.845202    -1.309536     0.974538     1.000000
    2.903503     4.484699     2.777999     1.755843     3.348330     3.751048     2.143965     4.510091     1.247715     4.096477     0.087952     0.000000
    2.421162     4.430100     0.005522     5.012301     3.287183     2.273079     1.869416     4.252918     1.606951     3.511973     0.967666     0.000000
   -1.023564     1.871129    -0.941046     2.217329    -0.853044     3.576862     1.484245     2.584026     0.964464     2.547774    -0.577503     1.000000
    1.135724     2.769641     0.578741     3.213179     2.338846     2.855862     2.296457     4.306814     1.255578     5.176899    -1.361893     0.000000
    1.095473     2.183075     0.477591     2.197650     2.150233     1.781502     3.112518     2.552765     2.024713     2.667427     0.887838     1.000000
    2.958680     0.643147     2.342301     0.731679     2.616345     0.883476     2.092997     0.940903     1.583457     1.494398    -0.557688     0.000000
   -1.465902     6.957519    -1.111242     6.974224    -2.205439     7.301089    -3.055702     6.510946     0.065566     5.439820    -0.349174     1.000000
    0.445353     3.427095     0.518708     3.577501     2.769062     1.210236     2.898667     1.058964     2.746609     1.616814     0.985539     0.000000
    2.319572     1.894459     2.604029     1.329802     3.140888     1.695139     3.930884     1.376630     1.493187     2.656610    -0.730424     1.000000
    1.720305     3.412001     3.214797     3.695685     2.712664     3.709307     1.870555     4.249556     2.827965     3.443541    -0.867496     1.000000
    1.186707     3.746242     0.925081     3.932215     1.568552     4.514089     0.070144     4.556189     1.125021     3.994863    -0.960825     1.000000
    0.891053     3.596895     0.185976     3.420545    -0.451884     4.630182     1.254260     4.088647     0.115794     3.923784    -0.934961     0.000000
   -0.120184     1.173947     2.054855    -0.059446     1.123108     1.464724     1.865908     1.479306     1.504377     2.018003    -0.540928     0.000000
    2.767918     2.932428     2.462321     2.486959     2.938334     2.441695     1.941792     1.972280     2.344661     1.900851    -0.080835     1.000000
    0.424708     0.090131     0.826533    -0.948488    -0.242105    -0.954858     0.754499     0.275507     1.496893     0.780533    -1.221229     1.000000
    2.124630     1.303871     1.938848     1.389041     0.927115     1.200458     1.841419     1.078692     1.002872     1.117799     0.788284     1.000000
    1.513910     3.813151     2.744190     2.812134     1.864666     4.133254     2.128614     5.034760     1.806219     3.644235     1.563759     1.000000
    2.493237     0.815371     1.771944     1.147381     2.733188     0.509957     0.917068     1.557938     0.943676     2.655657    -0.690027     0.000000
    0.783513     4.210203     2.722039     3.690314     1.431612     4.170963     0.094186     5.335101     1.676453     5.417730     1.794450     0.000000
   -0.392266     1.244825     0.616705     1.493784     0.034135     0.621342     1.748096     0.415137     1.893744     0.933305    -1.176885     1.000000
    0.379996     2.777851     1.396387     2.442022     1.012554     0.642386     2.090282    -0.733271     0.463305     0.707680     0.924081     0.000000
   -0.964096     4.320880    -0.448706     3.456643     1.047921     4.009157    -1.916021     6.254656    -0.408904     5.234736    -1.286117     1.000000
    2.284966     4.451597     1.900316     5.058237     1.996249     4.190331     2.422567     3.379325     3.061326     2.570294    -0.010019     0.000000
   -0.465188     1.537341    -0.108835     1.684340     0.154608     2.153889    -0.955094     2.902006     0.820173     4.021274    -0.743560     1.000000
    1.795848     2.132662     2.874163     1.565914     4.154540     1.742423     2.988606     3.542677     2.518032     1.963514    -0.258867     0.000000
    1.164288     4.144643     0.192196     4.960128    -1.129844     5.921691    -0.687938     3.833592     0.692293     4.279727     0.098866     1.000000
   -0.844978     5.043038    -1.609805     5.227709    -0.291632     4.477194    -0.863247     4.477216     1.655778     3.733513    -0.556790     0.000000
   -0.609269     2.413617     0.511690     3.938287     1.298445     2.980641     2.303762     3.065924     2.042977     2.066940    -2.074089     1.000000
    0.418273     3.480606    -0.625584     2.145048     0.805136     1.346972     1.749335     0.984982     3.322229    -0.989697    -1.125809     1.000000
    1.771471     2.388908     2.537044     1.977077     2.644850     0.578714     2.451034     1.169556     2.115453     1.070219    -0.303351     0.000000
    3.259921     0.086361     3.029167     1.150864     3.092950     1.684016     3.968574    -0.138379     5.289122     0.769021    -2.238198     0.000000
    0.157565     2.390938     0.223306     2.968557    -0.779164     4.302200    -1.323723     5.433201    -0.585572     5.712463    -0.613988     1.000000
    0.878314     3.531611     1.454192     2.749324     0.611572     2.335694     1.118338     2.551207     2.094913     3.056582     0.233459     1.000000
    1.836100     5.956583     1.753007     4.978903     2.659272     3.947589     1.795751     4.574416     0.403077     4.644306     1.213464     0.000000
    0.208606     0.738935     0.954785     0.506033     1.519567    -0.332403     1.985435     0.402961     0.736780     1.068869    -1.640429     0.000000
    2.355734     3.751764     3.600989     1.833014     3.736817     1.453709     2.256283     2.472670     1.903636     2.524049    -0.280031     1.000000
    1.123208     2.420693     0.915674     2.754482     1.256368     1.834441     1.017707     1.781362     1.443063     1.943910     1.875648     1.000000
    1.612897     1.511647     2.546246     2.950494     2.718469     2.344749     3.413122     1.586503     3.272341     1.347683    -0.629747     0.000000
    2.165568     1.790453     0.983909     1.736246     2.074575     2.304978     0.878086     4.072768     2.146610     2.126134    -1.051846     1.000000
    3.457299     2.541745     1.998955     3.127537     3.282657     2.563439     1.949454     3.906795     2.425029     5.301150    -0.047179     0.000000
   -0.245844     3.031393    -0.412611     1.350752    -1.942269     2.323145    -0.329610     1.598777    -0.085362     4.374886     0.449653     1.000000
    3.135924     3.778004     4.611001     3.727768     4.079380     2.223386     4.916284     2.562756     2.257675     3.118520     0.324866     0.000000
    4.533831     3.649076     3.649232     3.412534     3.779253     2.433899     3.101118     2.025250     4.657655     0.787526     0.532681     0.000000
    1.598884     3.236176     2.897488     2.964171     1.225488     4.947973     0.250257     5.951550     2.495586     4.424404     0.040498     0.000000
    1.334393     1.402599     0.230141     4.105738     0.165981     3.811422    -0.170942     1.540669    -0.098085     1.621852    -0.430193     1.000000
    0.953990     1.832550     0.860837     2.803371    -0.248529     4.878718     1.679948     4.550235     0.648935     4.757976     0.522465     1.000000
    2.907951     2.591988     3.400471     3.254515     3.542620     2.616311     3.855214     1.982876     3.251574     3.047767     1.641816     0.000000
    1.098246     2.653987     1.327617     3.575465     1.003224     5.191459     0.804084     3.378811     1.226134     2.936816     0.587764     0.000000
    1.029518     3.272858     1.941743     2.335458     3.694383     2.448536     3.082273     2.724039     3.815810     2.546748     1.209489     0.000000
    1.487273     2.787881     1.970320     2.516125     2.780992     1.909851     1.899810     2.317105     2.295357     2.090520    -0.885606     1.000000
    1.523369     2.277976     1.848695     3.290532     1.116667     3.975531     1.373162     3.679993     1.539221     5.671791     0.169283     0.000000
    0.205514     2.155905     1.229852     2.332508     1.327614     2.162814     2.089065     1.681914     0.636289     2.012049    -0.052376     1.000000
   -1.752777     6.310003    -2.664698     5.756120    -1.561475     4.042087    -0.882788     4.680061    -1.277167     5.786204    -0.613460     1.000000
    3.313930     2.745223     4.617386     1.196021     3.145642     2.591416     1.530833     3.015525     0.373055     4.859756    -0.356964     1.000000
    3.664386     2.007389     1.312536     3.749874     2.847184     3.819509     2.442527     2.639391     4.808130     1.609145    -0.005716     0.000000
    2.585613     4.032362     2.875304     4.661981     4.235114     3.261677     4.532797     3.723099     4.012254     3.192422     0.881484     0.000000
    0.918148     1.003243     1.090129     2.927866     0.140775     4.007315     0.773801     3.704164     1.258077     1.484983    -1.001608     0.000000
    2.202844     4.310885     1.541682     4.590333     1.328913     3.300836     1.080965     3.725879     3.462192     1.294374     0.806081     1.000000
    1.239474     1.496985     1.670878     1.283001     3.318312    -0.326580     1.841963     0.019959     1.598514    -0.382100     0.326560     1.000000
    0.307335     3.000904     0.039323     3.724293     1.150323     3.909743    -1.759518     4.400560     1.231840     2.302152    -0.641095     0.000000
    3.862099     0.362676     4.038158    -0.710452     3.225766     0.241532     3.791930     1.168574     3.648719     1.036772    -1.104457     0.000000
    3.151092     2.531666     2.397936     3.649339     2.551051     4.430541     1.883424     6.264833     0.828750     4.821858    -0.343912     1.000000
    3.412523     5.054607     3.429169     6.266482     3.742842     4.688347     2.723599     5.907173     3.797936     3.866836     0.595709     1.000000
    3.696052     2.911137     4.015051     2.567213     1.987467     3.887653     1.983536     3.175005     2.079558     3.833790     1.391086     0.000000
   -0.771352     3.318972    -0.652143     3.304146    -0.540982     2.630206    -0.586341     1.537609    -0.522535     2.383662    -0.222021     1.000000
    0.672040     6.223976     0.470401     5.890716    -0.485378     5.442053    -1.109931     7.251327     2.244784     5.211446    -0.784285     1.000000
    0.702388     2.170045     0.592366     1.955432     0.179525     2.514013    -0.520295     1.797336     2.099143     1.235199    -1.291790     1.000000
    4.054112     2.504402     3.137157     2.433203     2.145971     3.869073     3.049285     2.492446     2.186288     2.220388    -0.516035     1.000000
    2.345818     0.711208    -0.501361     1.383349     0.710467     0.701057     1.694657    -0.004541    -0.410517     2.167220    -2.907697     1.000000
    2.228356     2.075046     1.858995     0.083028     1.907437     0.896656     2.133271     2.010529     1.987142     1.654599    -0.536301     1.000000
    2.050473     1.631027     4.234132     1.289067     3.639168     2.058128     4.575395     1.986354     2.254997     2.451674    -2.512197     1.000000
    2.542220     3.112996     2.336154     1.675672     1.072451     1.976723     1.339623     1.713007     1.146357     2.477770    -0.254726     0.000000
    0.612837     3.534639     2.973961     2.046260     3.495578     3.462223     0.756603     3.247019     3.602241     2.522813     0.116341     1.000000
    2.357821     5.150839    -0.018212     5.921447     1.741050     5.381298     0.927425     5.498315    -1.398250     5.126105    -0.176502     0.000000
    0.402613     5.584141     2.637859     4.595101     2.583885     3.287088     2.628392     2.668726     1.257111     2.591044     1.069961     1.000000
    0.818522     4.288486     1.029868     3.029870     1.188540     3.400538     0.644899     3.130315     2.426709     1.855149     2.251552     1.000000
    0.004230     5.852439     0.294759     4.539589     2.181094     2.129610     1.768424     2.735765     2.037042     2.571470     0.052442     1.000000
    4.141773     0.656457     3.009034     1.099340     2.184380     2.087001     2.577422     1.966314     1.856105    -0.021461    -0.550547     1.000000
    0.686052     3.888285     1.494271     4.332557     2.515273     3.826246    -0.607333     4.308821     0.464109     5.230178     1.271151     0.000000
   -0.983290     5.419582     2.030709     3.456200     1.620681     2.885397     2.595051     2.864165     1.392349     3.457844    -1.897120     1.000000
    1.743923     5.013279     1.566019     5.033086    -1.693056     6.455682    -0.629396     5.943524     0.684400     4.926084    -0.013486     0.000000
    1.216519     3.078560     1.408968     1.754303     0.777398     2.076101     0.133953     3.835403     0.696176     3.360273     0.553994     0.000000
    1.289064     5.339194     1.438307     4.236792     1.741234     4.090327     2.128456     3.668221     2.450016     4.309143     2.107823     1.000000
    0.090573     1.906981     0.797169     2.878651     0.013539     3.301346     0.276586     2.514160     0.873664     3.125435    -0.418791     1.000000
    0.708957     2.504053    -0.232852     1.123698     0.462720     2.123241     1.657022     0.080427     1.620900     0.107399    -1.142372     1.000000
   -0.324427     2.698236    -0.482485     2.794676     0.999262     2.816538     1.304408     2.038653     1.418689     3.043031     0.484504     1.000000
    3.795308     2.318525     2.862430     1.642495     3.628013     1.795668     3.537419     2.341000     5.015002     2.651508     1.640845     0.000000
